query_id,doc_id,label,bm25_score,tfidf_score,pagerank,ctr,title_match,url_depth,doc_length_norm,freshness,exact_match,domain_authority
14,2,0,0.5405,0.1315,0.1804,0.0748,0.7817,2,0.0191,0.3422,1,0.5463
14,3,1,3.4391,0.4958,0.4068,0.1019,0.174,1,0.0254,0.7528,0,0.5981
14,4,0,0.8455,0.7422,0.2644,0.1605,0.6268,4,0.0194,0.736,0,0.1402
14,5,0,0.0173,0.0303,0.0469,0.0619,0.233,7,0.2267,0.3829,0,0.5965
14,6,2,0.0592,1.1688,0.3891,0.1073,0.4415,1,0.091,0.8008,0,0.4439
14,7,0,1.247,0.4232,0.1816,0.1298,0.0991,5,0.0457,0.4587,0,0.3538
14,8,0,0.0573,2.8982,0.0793,0.0282,0.9645,1,0.1024,0.6734,0,0.5484
14,9,1,8.848,0.7399,0.2918,0.0536,0.8794,3,0.0249,0.3385,0,0.4706
14,10,0,0.0918,1.4615,0.3274,0.0612,0.4065,4,0.1049,0.9078,0,0.313
14,11,1,3.2707,2.847,0.2789,0.044,0.9604,7,0.1073,0.5026,0,0.4958
14,12,1,3.4091,1.6509,0.4288,0.1259,0.8599,3,0.0136,0.9623,0,0.6846
14,13,1,3.4055,5.7911,0.1496,0.0301,0.8562,6,0.0452,0.0791,0,0.4129
14,14,1,4.6634,1.7898,0.2662,0.2087,0.2891,3,0.0065,0.1609,1,0.2771
14,15,2,6.0027,1.1508,0.3786,0.0462,0.8319,2,0.0796,0.7261,1,0.325
14,16,1,7.6637,2.2253,0.3281,0.0191,0.082,3,0.0584,0.4473,1,0.2072
14,17,0,2.4709,0.0321,0.4421,0.0164,0.0523,2,0.0702,0.1836,1,0.6432
14,18,0,1.4646,0.4006,0.4367,0.0139,0.038,6,0.0958,0.6721,0,0.2266
14,19,0,2.8237,1.1637,0.0608,0.1492,0.3617,3,0.0235,0.7565,0,0.3731
15,0,2,1.4078,1.709,0.456,0.056,0.4501,1,0.0558,0.9866,0,0.2677
15,1,2,0.3746,0.3304,0.6078,0.2407,0.8027,6,0.0197,0.2568,0,0.3323
15,2,2,2.9158,3.9191,0.043,0.2464,0.1048,2,0.0898,0.1534,0,0.2392
15,3,0,0.2237,1.4841,0.0659,0.1401,0.3787,4,0.0262,0.4195,0,0.2824
15,4,1,1.3875,0.8046,0.2384,0.0856,0.1156,4,0.0731,0.5499,0,0.4812
15,5,3,7.3587,2.7729,0.2124,0.3076,0.5494,2,0.1634,0.8495,0,0.7407
15,6,0,1.1756,0.2291,0.3795,0.094,0.3717,6,0.012,0.7829,0,0.6406
15,7,1,1.4929,2.4816,0.0405,0.0298,0.7235,5,0.023,0.685,1,0.3573
15,8,1,2.2093,0.5684,0.3426,0.057,0.1257,1,0.0082,0.1899,0,0.3123
15,9,0,0.1518,0.4796,0.2963,0.0568,0.5692,2,0.0058,0.955,1,0.0537
15,10,1,1.56,1.489,0.4592,0.006,0.6064,6,0.0845,0.2093,0,0.4343
15,11,1,0.0565,0.4249,0.5044,0.0183,0.0881,1,0.0908,0.1405,0,0.6366
15,12,1,1.161,1.1937,0.2115,0.0724,0.7481,7,0.0283,0.3522,1,0.2009
15,13,3,1.4069,6.6813,0.4362,0.1393,0.5908,6,0.0165,0.4908,0,0.7106
15,14,2,4.1456,1.8462,0.0926,0.0287,0.0496,2,0.0231,0.4303,0,0.0629
15,15,4,5.9437,0.4681,0.1108,0.2603,0.6579,2,0.1644,0.5471,0,0.2538
15,16,1,2.6007,1.4909,0.2372,0.0217,0.277,5,0.0392,0.2989,0,0.476
15,17,2,0.1669,0.965,0.341,0.1033,0.7828,4,0.0581,0.7472,0,0.4478
15,18,2,6.427,1.6912,0.261,0.0499,0.3261,2,0.0689,0.0754,0,0.4665
15,19,2,6.8425,0.4692,0.1787,0.021,0.3341,5,0.0062,0.2587,0,0.2789
16,0,0,1.0329,1.6927,0.3913,0.0375,0.1694,1,0.204,0.0779,1,0.3001
16,1,1,2.2122,0.7922,0.3184,0.0316,0.749,7,0.029,0.9208,0,0.5971
16,2,1,1.4817,0.1862,0.4009,0.2146,0.1018,6,0.0908,0.6628,0,0.1783
16,3,1,2.9149,5.4007,0.384,0.0673,0.5493,5,0.3686,0.338,1,0.4706
16,4,2,3.1611,1.0236,0.1826,0.154,0.865,4,0.0616,0.4087,0,0.2182
16,5,2,0.8895,2.4782,0.5894,0.1713,0.7927,6,0.1202,0.2463,0,0.2422
16,6,0,1.6207,1.1248,0.0795,0.092,0.7901,6,0.005,0.4153,0,0.6915
16,7,0,0.7263,0.0378,0.5397,0.2128,0.2445,4,0.0867,0.8237,1,0.22
16,8,1,0.6884,2.2194,0.7157,0.0162,0.3446,4,0.0324,0.6645,1,0.2005
16,9,2,2.674,3.2082,0.386,0.076,0.9629,3,0.0521,0.9992,0,0.6279
16,10,1,3.1485,3.5428,0.1613,0.102,0.7368,5,0.0121,0.3127,0,0.5252
16,11,1,3.0132,4.2508,0.1915,0.0089,0.6884,7,0.0215,0.5268,0,0.3574
16,12,1,3.2158,2.0176,0.0719,0.008,0.9325,1,0.0377,0.5976,1,0.4008
16,13,1,6.5507,0.5136,0.461,0.0616,0.1061,3,0.0107,0.599,0,0.0278
16,14,1,4.8067,1.5072,0.0398,0.0819,0.62,6,0.073,0.3286,0,0.1572
16,15,1,3.8545,0.0073,0.0712,0.0674,0.7559,1,0.0094,0.1996,0,0.2297
16,16,1,1.3197,0.807,0.2409,0.2855,0.0485,5,0.2364,0.8505,1,0.6033
16,17,1,2.1231,1.0749,0.3358,0.0975,0.7572,5,0.0541,0.673,0,0.5155
16,18,1,4.2826,0.0305,0.1371,0.1274,0.7026,3,0.0048,0.5089,0,0.2286
16,19,0,0.2384,0.118,0.3326,0.0164,0.3536,1,0.0448,0.7211,0,0.5562
17,0,1,0.9209,2.8926,0.1217,0.2513,0.8208,1,0.0042,0.0388,0,0.3861
17,1,1,0.5767,2.4591,0.1679,0.0443,0.3564,4,0.0854,0.3097,1,0.325
17,2,2,1.9188,0.0044,0.5502,0.2278,0.5058,1,0.0768,0.1506,1,0.7262
17,3,1,1.4984,3.9861,0.3706,0.0287,0.9108,7,0.3035,0.7785,0,0.4268
17,4,0,0.404,0.6813,0.6805,0.0118,0.7383,7,0.1122,0.2578,0,0.1014
17,5,2,0.0774,7.8304,0.3236,0.0234,0.8384,7,0.0608,0.0092,0,0.5878
17,6,0,0.0572,0.421,0.1654,0.0503,0.8044,1,0.0101,0.0108,1,0.4941
17,7,2,2.9019,0.1085,0.2412,0.0952,0.764,6,0.0744,0.6263,0,0.5781
17,8,1,2.5456,2.1025,0.3772,0.0088,0.4618,4,0.0231,0.2877,1,0.33
17,9,3,4.707,2.5544,0.4953,0.2915,0.3247,4,0.3161,0.4096,1,0.1812
17,10,0,1.8581,1.2311,0.0383,0.0743,0.7662,6,0.0348,0.1355,0,0.5664
17,11,3,3.1662,0.9141,0.2491,0.0557,0.9123,1,0.0681,0.9734,0,0.4666
17,12,1,0.8407,1.2369,0.5816,0.0342,0.6959,6,0.0186,0.8194,1,0.8913
17,13,2,2.2085,2.9792,0.3694,0.0338,0.0505,7,0.0767,0.983,1,0.1639
17,14,0,0.166,0.0747,0.1039,0.014,0.0297,2,0.0276,0.0946,1,0.6108
17,15,1,1.9486,0.3495,0.6464,0.1782,0.4928,2,0.0494,0.9783,0,0.0481
17,16,1,4.3741,0.0621,0.2306,0.0025,0.5266,3,0.0224,0.9893,0,0.2732
17,17,2,1.5189,0.9877,0.1927,0.1117,0.8616,5,0.011,0.0562,0,0.5916
17,18,2,3.0042,1.2202,0.5415,0.0969,0.2696,4,0.1309,0.4801,0,0.6345
17,19,1,2.2429,1.5047,0.39,0.0465,0.431,6,0.0073,0.9871,0,0.1049
18,0,3,0.05,2.4931,0.0681,0.1951,0.2499,2,0.0145,0.469,0,0.6521
18,1,1,0.1477,0.1407,0.0642,0.1213,0.1162,7,0.0855,0.6901,0,0.6964
18,2,1,2.1919,0.5058,0.1263,0.2228,0.2275,1,0.0308,0.7536,1,0.5592
18,3,0,3.5864,0.3256,0.1785,0.0104,0.8456,1,0.0491,0.9138,0,0.3318
18,4,2,3.4064,0.0587,0.7631,0.0935,0.8716,3,0.0272,0.7165,0,0.363
18,5,0,0.6341,0.3588,0.261,0.0808,0.2252,1,0.007,0.6067,1,0.2017
18,6,1,0.6716,0.4101,0.5925,0.0293,0.6405,7,0.242,0.2722,0,0.3094
18,7,2,0.6918,3.1179,0.2002,0.0699,0.9418,4,0.0522,0.4089,0,0.5409
18,8,0,1.4181,1.128,0.2803,0.0891,0.0552,6,0.0404,0.7332,0,0.3412
18,9,2,5.3923,1.0045,0.2645,0.0714,0.4892,5,0.1979,0.5219,0,0.2249
18,10,2,0.2501,6.9415,0.1039,0.0536,0.3365,7,0.0706,0.6025,0,0.2847
18,11,0,0.1936,1.9613,0.196,0.0335,0.5769,5,0.0079,0.9836,0,0.4027
18,12,1,0.0483,0.8968,0.3576,0.1659,0.5918,2,0.0432,0.1475,0,0.3867
18,13,1,2.056,0.0587,0.5611,0.0209,0.6928,5,0.1318,0.5614,1,0.0867
18,14,3,6.6872,0.1146,0.528,0.1669,0.8378,2,0.1209,0.7384,0,0.2987
18,15,0,0.2107,0.0512,0.0866,0.0006,0.0159,1,0.0367,0.2371,0,0.3417
18,16,1,1.6151,4.0068,0.3262,0.0586,0.6653,6,0.0507,0.1625,0,0.4864
18,17,2,0.0277,3.8154,0.1623,0.0754,0.6697,1,0.0641,0.0877,0,0.0943
18,18,0,0.9497,0.163,0.1485,0.0283,0.5182,2,0.0228,0.6325,0,0.0915
18,19,1,2.272,0.7463,0.4295,0.0196,0.8558,1,0.0186,0.0378,0,0.3189
19,0,2,3.8561,0.4455,0.0913,0.2181,0.3811,7,0.0964,0.7153,0,0.5615
19,1,0,0.0728,1.1269,0.2373,0.0188,0.1317,7,0.0256,0.8664,0,0.439
19,2,3,3.6225,1.0771,0.4179,0.2817,0.5748,1,0.02,0.3164,1,0.4574
19,3,1,2.1213,0.7342,0.3292,0.0218,0.21,3,0.0392,0.5712,1,0.4727
19,4,3,4.5364,6.0838,0.1792,0.1412,0.3096,1,0.2023,0.8111,0,0.3469
19,5,2,2.9305,0.888,0.5981,0.2521,0.316,1,0.078,0.8635,1,0.2406
19,6,1,0.8226,0.4568,0.3835,0.0421,0.1639,1,0.0105,0.9044,1,0.0895
19,7,3,3.5026,3.676,0.3199,0.2116,0.1285,7,0.1002,0.9827,0,0.3457
19,8,2,5.0951,2.1249,0.304,0.118,0.784,3,0.0094,0.2977,0,0.5911
19,9,1,1.9745,0.4507,0.1946,0.0322,0.102,7,0.1483,0.2574,0,0.28
19,10,1,0.5001,1.6955,0.1429,0.1379,0.4105,4,0.04,0.7451,0,0.0586
19,11,1,0.6268,2.5061,0.3498,0.2195,0.7441,5,0.0349,0.9603,0,0.6537
19,12,2,1.3103,1.2039,0.0665,0.2594,0.4491,2,0.0286,0.2409,0,0.2985
19,13,1,1.5223,4.011,0.2215,0.2211,0.5305,7,0.329,0.9761,0,0.0547
19,14,3,8.8899,0.7386,0.0821,0.2347,0.6634,6,0.0402,0.331,1,0.6259
19,15,1,0.6084,2.7385,0.0896,0.0494,0.1335,3,0.0626,0.539,0,0.2522
19,16,2,6.0295,0.0337,0.3628,0.062,0.4023,3,0.0171,0.9628,0,0.7845
19,17,1,1.1462,0.325,0.2203,0.0644,0.236,3,0.027,0.0018,0,0.5087
19,18,1,0.8154,0.6014,0.1421,0.081,0.6836,3,0.0856,0.4074,1,0.787
19,19,0,0.3431,0.2868,0.2095,0.0749,0.3134,4,0.055,0.8043,0,0.5843
20,0,0,2.8664,0.8259,0.0334,0.0207,0.4533,7,0.0113,0.6694,0,0.4967
20,1,2,3.9301,0.4352,0.4016,0.0902,0.3425,6,0.0083,0.4948,0,0.3326
20,2,1,0.3952,0.3838,0.0895,0.0116,0.6723,4,0.0666,0.6932,0,0.3108
20,3,1,2.068,0.0431,0.2847,0.0288,0.5085,2,0.0145,0.9859,0,0.2714
20,4,1,1.5685,1.8655,0.0762,0.1505,0.1771,5,0.0298,0.7858,0,0.7649
20,5,2,1.2613,5.1664,0.1518,0.0061,0.5484,4,0.0254,0.8922,0,0.3651
20,6,4,6.8755,2.9813,0.1683,0.1624,0.2773,3,0.426,0.1606,0,0.8084
20,7,1,2.4287,0.5169,0.6175,0.111,0.317,7,0.1199,0.4545,0,0.7156
20,8,1,1.1902,5.9175,0.3907,0.0896,0.5718,6,0.0608,0.6304,1,0.6704
20,9,1,0.426,0.6093,0.3003,0.0052,0.2601,4,0.0752,0.8587,0,0.7647
20,10,1,1.1652,4.3502,0.4311,0.0311,0.2527,7,0.0215,0.3088,0,0.3863
20,11,1,1.3467,0.1755,0.1203,0.1309,0.9343,4,0.0294,0.4687,1,0.649
20,12,2,1.105,0.5551,0.416,0.2559,0.7126,2,0.0224,0.0484,0,0.798
20,13,2,3.1582,1.6242,0.0483,0.0508,0.9686,7,0.042,0.7873,0,0.2092
20,14,2,2.2429,2.4465,0.0643,0.0597,0.091,6,0.0323,0.0659,0,0.366
20,15,1,1.0873,5.0463,0.1386,0.0493,0.2021,4,0.0084,0.2869,0,0.1138
20,16,0,0.8447,0.0953,0.4928,0.0444,0.5131,7,0.0371,0.3097,0,0.3078
20,17,1,0.0027,1.031,0.0571,0.0915,0.488,2,0.0325,0.911,1,0.3909
20,18,2,1.8552,0.4866,0.1563,0.026,0.809,3,0.0256,0.947,0,0.235
20,19,2,1.3719,0.5479,0.7384,0.0855,0.4995,2,0.0175,0.5372,0,0.062
21,0,1,1.3782,1.2117,0.4685,0.2253,0.3255,2,0.0398,0.5939,0,0.3839
21,1,1,1.0777,1.5684,0.6068,0.192,0.6275,6,0.0039,0.2373,0,0.6455
21,2,0,0.6836,1.6365,0.2032,0.0613,0.7537,7,0.046,0.8322,0,0.3143
21,3,0,0.332,2.463,0.3276,0.0615,0.1603,6,0.0149,0.4318,0,0.1975
21,4,0,0.5792,0.286,0.3768,0.0202,0.0196,5,0.0218,0.2489,0,0.3938
21,5,0,1.3484,0.0566,0.4991,0.0405,0.3195,5,0.1359,0.6589,0,0.9288
21,6,0,0.1191,0.2274,0.5807,0.1036,0.4766,3,0.0048,0.1469,0,0.5199
21,7,0,0.3377,1.6477,0.1432,0.0331,0.4596,7,0.031,0.0839,1,0.2366
21,8,0,0.8403,0.7932,0.1299,0.0671,0.9202,1,0.0105,0.5598,0,0.2261
21,9,1,9.718,1.586,0.344,0.201,0.608,6,0.0398,0.622,0,0.4005
21,10,0,1.6674,1.5708,0.5493,0.0303,0.4429,1,0.0444,0.3562,0,0.836
21,11,0,1.0066,0.2879,0.1462,0.0054,0.1581,6,0.0808,0.7805,1,0.4601
21,12,0,2.6357,2.2505,0.1305,0.1462,0.5271,7,0.0631,0.5023,1,0.4015
21,13,0,0.2292,0.8194,0.165,0.1349,0.7558,4,0.0267,0.3901,1,0.2923
21,14,1,3.4756,0.008,0.5071,0.2267,0.8532,4,0.0674,0.6546,1,0.167
21,15,0,1.1087,1.1961,0.2643,0.0138,0.3725,5,0.1575,0.7549,0,0.277
21,16,0,3.4073,1.329,0.2966,0.0504,0.1654,1,0.1101,0.0473,0,0.0413
21,17,0,1.5191,0.772,0.6216,0.0909,0.6839,3,0.2129,0.8715,0,0.7626
21,18,0,2.4772,0.6786,0.0718,0.1792,0.2117,6,0.0299,0.03,0,0.1041
21,19,0,1.5843,0.0625,0.6091,0.0323,0.8527,7,0.0219,0.3927,0,0.1205
22,0,0,0.9241,2.0251,0.4076,0.0311,0.3308,1,0.2116,0.625,1,0.3231
22,1,1,0.2153,1.3797,0.4067,0.1891,0.1884,2,0.0438,0.9305,1,0.4258
22,2,0,1.9557,1.2401,0.6572,0.0373,0.893,3,0.0334,0.4158,0,0.4005
22,3,1,2.9976,1.2052,0.3079,0.1005,0.9616,2,0.0624,0.4199,0,0.1508
22,4,0,2.012,2.5582,0.0569,0.0344,0.9333,6,0.0085,0.3686,1,0.4002
22,5,2,3.8677,0.0486,0.1927,0.1701,0.0058,1,0.0255,0.1812,0,0.3217
22,6,1,3.7053,0.9837,0.397,0.0511,0.8752,6,0.0321,0.9328,0,0.6821
22,7,0,0.0475,0.5994,0.1228,0.1062,0.4026,6,0.0079,0.1203,0,0.3881
22,8,0,0.8269,0.2028,0.2312,0.0168,0.2686,6,0.0086,0.3077,0,0.1063
22,9,1,0.3704,2.2365,0.1304,0.2535,0.0448,3,0.0703,0.3182,0,0.5268
22,10,2,3.3269,5.6263,0.2741,0.2173,0.6437,4,0.028,0.2215,0,0.4006
22,11,1,5.7445,0.1555,0.211,0.1254,0.2524,4,0.0313,0.2687,0,0.4206
22,12,0,1.3586,2.3109,0.2041,0.0671,0.9774,3,0.0531,0.208,0,0.3615
22,13,0,0.4746,1.5023,0.5348,0.1382,0.7617,2,0.074,0.8799,0,0.0691
22,14,1,3.4543,0.5256,0.1543,0.1255,0.7093,4,0.0362,0.0694,1,0.1995
22,15,0,0.1665,2.2575,0.1744,0.0047,0.1783,1,0.0062,0.5349,1,0.6229
22,16,3,5.9563,9.8756,0.4942,0.0013,0.6869,3,0.0019,0.8415,0,0.4182
22,17,0,0.1082,0.0917,0.1695,0.0123,0.0081,7,0.0088,0.9842,0,0.3001
22,18,3,2.1674,11.3904,0.215,0.0133,0.3858,7,0.0218,0.4759,0,0.2509
22,19,1,1.1904,1.4762,0.2468,0.0422,0.6837,5,0.0933,0.4482,0,0.1224
23,0,0,2.5826,0.1935,0.1384,0.0864,0.3736,2,0.0288,0.6142,1,0.2662
23,1,0,0.8569,0.2962,0.0904,0.2391,0.5568,4,0.0091,0.5455,1,0.4811
23,2,0,3.4578,0.3703,0.2652,0.0228,0.9661,3,0.0168,0.4645,1,0.0744
23,3,1,0.3384,0.387,0.4007,0.0092,0.1594,4,0.0158,0.1074,0,0.4599
23,4,0,3.5058,0.1696,0.3831,0.0047,0.534,6,0.1316,0.4896,0,0.4076
23,5,0,0.8691,1.8725,0.2492,0.0553,0.5107,4,0.0129,0.3556,1,0.1862
23,6,0,1.3773,0.6304,0.0951,0.0194,0.6537,5,0.0218,0.8592,0,0.2477
23,7,0,2.4509,0.5147,0.0823,0.0326,0.2335,4,0.0534,0.3855,0,0.2313
23,8,0,0.0437,0.9913,0.2877,0.116,0.5308,7,0.057,0.5113,1,0.0535
23,9,2,4.6481,3.7416,0.2193,0.0595,0.412,1,0.0516,0.7062,1,0.7251
23,10,1,5.9151,0.1068,0.0478,0.0761,0.5539,2,0.0038,0.2564,0,0.1719
23,11,0,2.915,0.3477,0.1988,0.0232,0.9116,6,0.0097,0.1726,0,0.0926
23,12,1,0.5135,0.983,0.4411,0.1498,0.4623,2,0.0196,0.1629,0,0.698
23,13,0,0.6247,2.768,0.4565,0.1069,0.4252,4,0.2033,0.8519,0,0.7161
23,14,0,1.354,2.1946,0.3059,0.029,0.9253,7,0.0976,0.7323,0,0.6196
23,15,0,0.6331,0.3072,0.1742,0.005,0.0413,4,0.0328,0.9379,0,0.3222
23,16,0,0.6145,1.0824,0.2468,0.1854,0.2,4,0.006,0.4292,0,0.3562
23,17,1,2.1658,0.0489,0.2711,0.0044,0.7216,5,0.0409,0.6785,0,0.6254
23,18,1,1.053,3.3866,0.3549,0.2162,0.294,5,0.115,0.8152,0,0.4898
23,19,1,3.6465,4.4813,0.1769,0.0385,0.9783,7,0.0053,0.005,0,0.409
24,0,0,0.1199,0.6984,0.2484,0.0292,0.0549,5,0.0454,0.184,0,0.289
24,1,1,2.53,1.7083,0.2746,0.1564,0.1685,4,0.0287,0.3701,0,0.5356
24,2,0,0.7266,1.1753,0.1078,0.074,0.6869,7,0.077,0.9816,1,0.6736
24,3,1,0.4436,0.1246,0.5442,0.0658,0.9281,3,0.0098,0.1662,0,0.1902
24,4,1,1.7739,1.2684,0.7467,0.1058,0.0666,3,0.0253,0.8316,1,0.4303
24,5,0,0.2653,1.2994,0.0625,0.0257,0.6754,6,0.047,0.9479,0,0.2721
24,6,0,1.1435,0.432,0.344,0.1328,0.3685,4,0.0636,0.7595,1,0.4156
24,7,0,0.6028,0.2923,0.2922,0.1663,0.6722,1,0.0631,0.6163,1,0.491
24,8,0,4.0313,1.0985,0.594,0.0445,0.8849,3,0.0337,0.9038,0,0.0144
24,9,0,0.5972,0.0577,0.3661,0.1196,0.5036,7,0.0174,0.5231,0,0.2684
24,10,0,0.8555,1.9041,0.1178,0.0061,0.348,4,0.0185,0.847,1,0.8527
24,11,1,0.8242,1.8212,0.2622,0.0337,0.0357,7,0.043,0.2526,0,0.2201
24,12,1,3.9499,0.2358,0.0702,0.0573,0.8274,6,0.0139,0.5672,0,0.4575
24,13,0,3.0643,1.0987,0.2681,0.0356,0.7956,5,0.0192,0.4342,0,0.1169
24,14,1,1.463,0.0513,0.0732,0.1449,0.5421,7,0.0175,0.4274,0,0.3842
24,15,0,1.3656,2.837,0.1017,0.0379,0.8886,5,0.0481,0.7627,0,0.67
24,16,0,0.7756,0.2609,0.4296,0.0883,0.7841,6,0.015,0.5023,0,0.1211
24,17,0,2.2302,1.4018,0.7518,0.1542,0.9687,4,0.0201,0.8314,0,0.5943
24,18,0,0.6204,5.1162,0.3881,0.0919,0.5879,6,0.0348,0.1843,0,0.3681
24,19,0,3.3548,1.4185,0.1934,0.0505,0.6037,6,0.0059,0.3747,1,0.2115
25,0,0,1.4779,0.0109,0.586,0.1978,0.9112,7,0.0354,0.1279,1,0.6873
25,1,1,7.4941,0.4954,0.3422,0.0672,0.7056,7,0.1538,0.2538,0,0.4098
25,2,2,0.6852,1.4257,0.1528,0.2471,0.9685,1,0.0083,0.7048,1,0.8379
25,3,0,2.3374,0.1696,0.2675,0.0483,0.6338,6,0.0219,0.7774,0,0.7718
25,4,1,3.3013,0.1994,0.2325,0.0987,0.7955,2,0.0469,0.7886,1,0.5565
25,5,0,2.0792,1.1824,0.4113,0.042,0.1718,4,0.009,0.645,0,0.7179
25,6,0,4.0049,1.2414,0.1761,0.0147,0.4798,2,0.3439,0.3274,1,0.2018
25,7,0,0.1731,1.5399,0.3259,0.0541,0.3444,2,0.0725,0.9729,0,0.2672
25,8,1,10.1578,1.9579,0.0725,0.0586,0.1617,7,0.3009,0.8406,0,0.1295
25,9,0,1.3812,4.7755,0.3156,0.0117,0.8146,5,0.0508,0.3218,0,0.6107
25,10,1,0.0714,0.0569,0.4805,0.0398,0.5129,7,0.022,0.5561,0,0.3293
25,11,0,1.5714,2.0194,0.1747,0.0365,0.071,5,0.025,0.8676,0,0.5375
25,12,0,0.0064,4.8124,0.3827,0.0167,0.3207,7,0.0177,0.4354,0,0.156
25,13,0,0.2215,2.931,0.2609,0.1349,0.63,6,0.036,0.4599,0,0.3767
25,14,0,0.406,0.7143,0.5333,0.0264,0.4819,4,0.0114,0.254,1,0.3871
25,15,0,1.2846,0.3229,0.495,0.0181,0.8688,5,0.0573,0.8909,0,0.3203
25,16,0,0.013,0.1744,0.3865,0.1256,0.4887,6,0.0102,0.3044,0,0.5922
25,17,1,2.8931,0.2757,0.5342,0.0378,0.9836,3,0.2818,0.9367,1,0.2821
25,18,1,1.1816,1.248,0.0089,0.0006,0.7046,7,0.0077,0.7277,0,0.3958
25,19,0,1.6763,4.5151,0.2304,0.2244,0.8467,4,0.0173,0.7254,0,0.3852
26,0,0,1.1707,0.2718,0.4526,0.0962,0.1162,7,0.1231,0.1363,1,0.1912
26,1,1,0.9107,4.4817,0.1887,0.1436,0.9809,7,0.0191,0.3642,1,0.3121
26,2,1,0.5091,0.3257,0.5791,0.0473,0.8772,7,0.0429,0.2615,1,0.2579
26,3,0,0.0622,0.4997,0.1755,0.3437,0.6458,5,0.0942,0.3535,0,0.0939
26,4,0,0.0116,0.5371,0.219,0.0566,0.7068,1,0.1252,0.2323,1,0.954
26,5,1,2.457,1.6706,0.4808,0.1528,0.9472,7,0.2365,0.9863,0,0.4505
26,6,0,0.2511,2.6865,0.2827,0.0215,0.494,2,0.0164,0.8166,0,0.5231
26,7,1,6.9631,0.3341,0.4488,0.0344,0.55,6,0.0264,0.8553,0,0.4937
26,8,1,1.6275,1.8502,0.3563,0.0289,0.5065,4,0.0245,0.2051,0,0.5109
26,9,1,0.569,2.6895,0.2438,0.0482,0.7559,4,0.0878,0.2569,0,0.2289
26,10,1,0.7212,1.0237,0.2579,0.0857,0.9294,5,0.0246,0.23,0,0.1368
26,11,1,0.6429,1.8924,0.3263,0.0435,0.8729,5,0.0077,0.9693,0,0.6671
26,12,0,0.5563,0.5868,0.4023,0.0473,0.9458,1,0.0493,0.4036,1,0.5486
26,13,1,4.4412,0.2721,0.124,0.0374,0.2466,4,0.0283,0.9375,1,0.4169
26,14,1,4.2189,0.6622,0.1721,0.1298,0.8492,4,0.1442,0.5964,1,0.4102
26,15,0,1.5816,1.0577,0.4178,0.1003,0.0921,2,0.0506,0.2537,1,0.3316
26,16,1,6.1159,1.8199,0.068,0.0331,0.4157,4,0.0876,0.5299,0,0.1691
26,17,1,5.7086,0.9275,0.4946,0.1221,0.1321,2,0.2065,0.3464,0,0.4331
26,18,0,1.5201,0.4673,0.2075,0.0631,0.9961,5,0.0271,0.4418,0,0.5565
26,19,1,2.3335,2.0302,0.3668,0.2561,0.011,3,0.0563,0.3622,1,0.444
27,0,2,2.0523,0.3526,0.297,0.1439,0.7461,7,0.0485,0.3683,0,0.4271
27,1,2,2.7129,4.4632,0.3202,0.1952,0.7861,6,0.028,0.3468,1,0.6799
27,2,1,1.0745,2.6761,0.332,0.1318,0.7618,6,0.0127,0.534,0,0.6322
27,3,2,2.3649,4.2302,0.25,0.0032,0.9055,5,0.0056,0.3258,0,0.5426
27,4,2,3.5961,0.65,0.3517,0.1493,0.621,5,0.1091,0.6065,1,0.1846
27,5,1,2.1643,0.0675,0.1876,0.0913,0.0656,2,0.0397,0.6965,0,0.3959
27,6,1,2.1435,2.6997,0.1906,0.0371,0.6684,5,0.0428,0.7733,0,0.3337
27,7,1,4.6403,0.5974,0.316,0.0349,0.3026,4,0.012,0.5938,0,0.1628
27,8,2,2.8468,2.1599,0.0782,0.0036,0.1474,6,0.0188,0.9658,0,0.3066
27,9,0,1.7719,0.574,0.1915,0.1099,0.4329,4,0.0148,0.0231,0,0.3475
27,10,1,0.2289,1.0666,0.3643,0.1695,0.6029,2,0.021,0.0132,0,0.1703
27,11,2,2.335,3.8594,0.8259,0.0785,0.9169,2,0.0271,0.8716,0,0.1607
27,12,0,0.0088,0.48,0.4123,0.1826,0.4289,7,0.1795,0.1924,1,0.091
27,13,1,1.1391,0.2179,0.2643,0.1809,0.3134,2,0.2,0.2823,0,0.5578
27,14,1,2.1141,1.4204,0.1231,0.0566,0.8812,6,0.0468,0.0533,1,0.143
27,15,1,0.2096,2.5954,0.1523,0.1019,0.2665,5,0.1438,0.365,0,0.4075
27,16,3,1.9744,5.8251,0.4815,0.2047,0.545,2,0.0542,0.9598,0,0.5971
27,17,1,0.622,0.4877,0.1074,0.0354,0.561,1,0.0336,0.6271,0,0.5371
27,18,1,0.1208,0.364,0.1117,0.0336,0.5576,3,0.1291,0.5422,1,0.1212
27,19,2,6.8939,2.4057,0.4023,0.0125,0.697,1,0.0567,0.3409,0,0.7214
28,0,1,3.8596,0.7209,0.252,0.1002,0.2162,2,0.093,0.7125,0,0.2577
28,1,0,0.8619,0.3811,0.1647,0.0229,0.102,2,0.0024,0.4239,0,0.144
28,2,2,2.5757,2.5089,0.263,0.2334,0.432,4,0.0237,0.111,0,0.134
28,3,1,0.9124,0.0562,0.5112,0.0556,0.3555,5,0.1632,0.4142,0,0.6286
28,4,1,0.8194,0.5229,0.2729,0.0359,0.95,2,0.1934,0.7033,1,0.4581
